movieid;title;rate;url;is_new;playable;cover
3142101;攻壳机动队2.0;8.9;https://movie.douban.com/subject/3142101/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p456918283.jpg
1293863;钢铁巨人;8.5;https://movie.douban.com/subject/1293863/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p453506001.jpg
25774688;同等族群;6.2;https://movie.douban.com/subject/25774688/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2318849461.jpg
1297907;西部世界;7.0;https://movie.douban.com/subject/1297907/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2166760080.jpg
10536969;记忆提取;7.1;https://movie.douban.com/subject/10536969/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2042152600.jpg
1482051;致命拜访;6.5;https://movie.douban.com/subject/1482051/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p478670694.jpg
1422938;星河战队2：联邦英雄;5.0;https://movie.douban.com/subject/1422938/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2128531921.jpg
1308754;天空上尉与明日世界;6.6;https://movie.douban.com/subject/1308754/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p968810735.jpg
1306795;西蒙妮;7.2;https://movie.douban.com/subject/1306795/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1348830808.jpg
1306421;惊变28天;7.1;https://movie.douban.com/subject/1306421/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2191905718.jpg
1788431;日本沉没;6.4;https://movie.douban.com/subject/1788431/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p656803775.jpg
6432898;未来学大会;7.7;https://movie.douban.com/subject/6432898/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2186323348.jpg
3041261;第四类接触;6.7;https://movie.douban.com/subject/3041261/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1054682242.jpg
2073674;灭顶之灾;6.0;https://movie.douban.com/subject/2073674/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p917550930.jpg
1293316;星际旅行2：可汗怒吼;7.6;https://movie.douban.com/subject/1293316/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p453475066.jpg
7162552;星河战队：入侵;6.7;https://movie.douban.com/subject/7162552/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1839152607.jpg
1309065;魔力女战士;5.6;https://movie.douban.com/subject/1309065/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p827467017.jpg
1302718;铁血战士2;6.4;https://movie.douban.com/subject/1302718/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1417780248.jpg
1308983;苹果核战记;7.5;https://movie.douban.com/subject/1308983/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p454037622.jpg
10466836;维克多·弗兰肯斯坦;6.1;https://movie.douban.com/subject/10466836/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2263543773.jpg
1304602;最终幻想：灵魂深处;6.8;https://movie.douban.com/subject/1304602/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p454093866.jpg
3346365;摩天大楼;5.6;https://movie.douban.com/subject/3346365/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2319772500.jpg
1307031;星际牛仔：天国之门;8.8;https://movie.douban.com/subject/1307031/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2174245657.jpg
1779689;透明人2;5.6;https://movie.douban.com/subject/1779689/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2192477692.jpg
2996642;魔鬼山历险记;5.6;https://movie.douban.com/subject/2996642/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1236036566.jpg
1293433;深海圆疑;7.0;https://movie.douban.com/subject/1293433/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1636317368.jpg
2028650;大战外星人;6.9;https://movie.douban.com/subject/2028650/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1971311456.jpg
1968790;福音战士新剧场版：序;9.1;https://movie.douban.com/subject/1968790/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p453715063.jpg
2133368;天外来菌;6.8;https://movie.douban.com/subject/2133368/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2097805637.jpg
24716033;午夜逃亡;5.8;https://movie.douban.com/subject/24716033/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2283872753.jpg
1455442;新世纪福音战士剧场版：死与新生;9.2;https://movie.douban.com/subject/1455442/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2250120322.jpg
1293482;电子世界争霸战;7.3;https://movie.douban.com/subject/1293482/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p676731255.jpg
1938923;疯狂的兔子;6.6;https://movie.douban.com/subject/1938923/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2230918667.jpg
1305067;宇宙追缉令;5.9;https://movie.douban.com/subject/1305067/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2024228107.jpg
3401684;至暗之时;5.4;https://movie.douban.com/subject/3401684/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1354958367.jpg
26796845;莫斯科陷落;5.0;https://movie.douban.com/subject/26796845/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2412059661.jpg
24718965;正义联盟：闪点悖论;8.2;https://movie.douban.com/subject/24718965/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2043193073.jpg
1298574;机器战警2;6.9;https://movie.douban.com/subject/1298574/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2243757541.jpg
1528848;大气层消失;7.7;https://movie.douban.com/subject/1528848/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2230452810.jpg
1417084;黑暗扫描仪;7.2;https://movie.douban.com/subject/1417084/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p748112181.jpg
3101548;天才眼镜狗;7.4;https://movie.douban.com/subject/3101548/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2174250040.jpg
1300549;闪电奇迹;8.2;https://movie.douban.com/subject/1300549/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p703773073.jpg
26849308;超时空传输;6.6;https://movie.douban.com/subject/26849308/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2377593309.jpg
3882445;街区大作战;6.2;https://movie.douban.com/subject/3882445/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1144111207.jpg
26341137;摩根;6.0;https://movie.douban.com/subject/26341137/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2355765406.jpg
1306450;童梦失魂夜;8.0;https://movie.douban.com/subject/1306450/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2255642523.jpg
25701866;信号;6.0;https://movie.douban.com/subject/25701866/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2175985329.jpg
2035642;2077日本锁国;7.1;https://movie.douban.com/subject/2035642/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1076979245.jpg
1870128;攻壳机动队SSS;8.8;https://movie.douban.com/subject/1870128/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2183431945.jpg
2982853;星球大战：克隆战争;7.7;https://movie.douban.com/subject/2982853/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1790901669.jpg
26318239;世界之外;5.8;https://movie.douban.com/subject/26318239/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2355804919.jpg
11610450;零点定理;5.8;https://movie.douban.com/subject/11610450/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2182524265.jpg
1293325;星际旅行4：抢救未来;8.1;https://movie.douban.com/subject/1293325/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2209381378.jpg
1436680;毁灭战士;6.0;https://movie.douban.com/subject/1436680/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p456499307.jpg
1302355;亲爱的，我把孩子缩小了;7.5;https://movie.douban.com/subject/1302355/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2179037293.jpg
1301849;一九八四;7.6;https://movie.douban.com/subject/1301849/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1073879508.jpg
26670584;BLAME!;7.6;https://movie.douban.com/subject/26670584/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2453080653.jpg
1309179;复制娇妻;6.1;https://movie.douban.com/subject/1309179/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p735433926.jpg
1299209;500年后;7.1;https://movie.douban.com/subject/1299209/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2038476357.jpg
2028640;末日侵袭;6.0;https://movie.douban.com/subject/2028640/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1663147287.jpg
10827341;疯狂外星人;7.3;https://movie.douban.com/subject/10827341/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2235609577.jpg
24857986;延时拍摄;7.0;https://movie.douban.com/subject/24857986/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2188170587.jpg
3871833;怪兽;6.0;https://movie.douban.com/subject/3871833/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p585963195.jpg
1293364;飙风战警;6.7;https://movie.douban.com/subject/1293364/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2495305314.jpg
3148956;太空运输;6.4;https://movie.douban.com/subject/3148956/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1762323094.jpg
4301043;传染病;6.4;https://movie.douban.com/subject/4301043/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1213203384.jpg
1793915;生死新纪元;5.1;https://movie.douban.com/subject/1793915/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2097792142.jpg
1915381;逃离猩球;7.5;https://movie.douban.com/subject/1915381/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1872656485.jpg
1292680;深海狂鲨;7.1;https://movie.douban.com/subject/1292680/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1261726436.jpg
24746649;杀戮指令;5.7;https://movie.douban.com/subject/24746649/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2351977699.jpg
3228134;世界旦夕之间;8.4;https://movie.douban.com/subject/3228134/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1141931637.jpg
1300371;机器战警3;6.7;https://movie.douban.com/subject/1300371/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2167835395.jpg
1294015;星际旅行3：石破天惊;7.2;https://movie.douban.com/subject/1294015/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1952962048.jpg
1294934;失陷猩球;6.3;https://movie.douban.com/subject/1294934/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2242995213.jpg
2049689;魔兽战场;5.7;https://movie.douban.com/subject/2049689/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p658019441.jpg
2123782;苹果核战记2;7.5;https://movie.douban.com/subject/2123782/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1011870454.jpg
1296702;星际旅行10：复仇女神;6.9;https://movie.douban.com/subject/1296702/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1104569671.jpg
3212398;超能敢死队;5.9;https://movie.douban.com/subject/3212398/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2358684311.jpg
1305970;星际旅行6：未来之城;7.6;https://movie.douban.com/subject/1305970/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2209381781.jpg
5365963;阿波罗18号;6.0;https://movie.douban.com/subject/5365963/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1288062064.jpg
1293656;惊爆银河系;7.8;https://movie.douban.com/subject/1293656/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1929128940.jpg
1807495;夏日时光机;8.0;https://movie.douban.com/subject/1807495/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p540520721.jpg
1299888;星际旅行8：第一类接触;7.7;https://movie.douban.com/subject/1299888/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2209408788.jpg
1296628;特警判官;6.5;https://movie.douban.com/subject/1296628/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2193563613.jpg
1301419;极度恐慌;7.6;https://movie.douban.com/subject/1301419/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1899701679.jpg
26284593;圆圈;5.1;https://movie.douban.com/subject/26284593/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2447253459.jpg
1316524;阿尔法城;7.7;https://movie.douban.com/subject/1316524/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2211802443.jpg
25936147;意外空间;7.5;https://movie.douban.com/subject/25936147/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2192863764.jpg
1296140;地球停转之日;7.2;https://movie.douban.com/subject/1296140/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1517027661.jpg
26652937;爱有来世;6.2;https://movie.douban.com/subject/26652937/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2433521969.jpg
1300250;太空异种;6.3;https://movie.douban.com/subject/1300250/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1550495769.jpg
26764514;末日重启;4.1;https://movie.douban.com/subject/26764514/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2458689197.jpg
1304496;红色星球;6.6;https://movie.douban.com/subject/1304496/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2169045842.jpg
1960313;变异编年史;5.2;https://movie.douban.com/subject/1960313/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1600967977.jpg
27064923;星河战队：火星叛国者;5.8;https://movie.douban.com/subject/27064923/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2461966324.jpg
1422913;超人高校;6.1;https://movie.douban.com/subject/1422913/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2199305406.jpg
3024983;地下理想国;7.1;https://movie.douban.com/subject/3024983/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2165272417.jpg
1294276;变种DNA;6.4;https://movie.douban.com/subject/1294276/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1242448419.jpg
1962112;泰若星球;7.0;https://movie.douban.com/subject/1962112/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p557999996.jpg
3078403;解冻;6.1;https://movie.douban.com/subject/3078403/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1582884578.jpg
1302570;星际旅行5：终极先锋;6.7;https://movie.douban.com/subject/1302570/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1952959607.jpg
1308993;灵幻夹克;7.3;https://movie.douban.com/subject/1308993/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p863357651.jpg
25829168;苹果核战记：阿尔法;6.6;https://movie.douban.com/subject/25829168/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2220118402.jpg
21354138;末日哲学家;6.1;https://movie.douban.com/subject/21354138/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2120018409.jpg
1304798;火龙帝国;6.0;https://movie.douban.com/subject/1304798/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p895401769.jpg
1293330;X档案：征服未来;6.9;https://movie.douban.com/subject/1293330/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1559932018.jpg
1305394;亚特兰蒂斯：失落的帝国;7.4;https://movie.douban.com/subject/1305394/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p452581920.jpg
26322637;火星异种;5.0;https://movie.douban.com/subject/26322637/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2325212536.jpg
21324299;末日迷踪;4.2;https://movie.douban.com/subject/21324299/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2315662314.jpg
1293904;星际旅行7：斗转星移;7.0;https://movie.douban.com/subject/1293904/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2209408643.jpg
10439245;人类灭亡报告书;6.1;https://movie.douban.com/subject/10439245/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173863906.jpg
1298753;邮差;7.4;https://movie.douban.com/subject/1298753/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p925479194.jpg
1915385;决战猩球;6.3;https://movie.douban.com/subject/1915385/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1872658127.jpg
1293878;超人2;6.8;https://movie.douban.com/subject/1293878/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2209377144.jpg
4297254;黑色闪电;6.3;https://movie.douban.com/subject/4297254/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p507758495.jpg
1295383;星际旅行9：起义;7.2;https://movie.douban.com/subject/1295383/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2209408899.jpg
21329305;船长哈洛克;6.8;https://movie.douban.com/subject/21329305/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2011236596.jpg
26628380;暗杀游戏;3.8;https://movie.douban.com/subject/26628380/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388681695.jpg
1300498;百变星君;7.2;https://movie.douban.com/subject/1300498/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1177354736.jpg
3195759;犹大之吻;6.7;https://movie.douban.com/subject/3195759/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p974450314.jpg
2298926;X档案：我要相信;5.8;https://movie.douban.com/subject/2298926/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2196899272.jpg
4861402;深海之战;5.2;https://movie.douban.com/subject/4861402/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1259589256.jpg
26790890;24：逆转时空;7.8;https://movie.douban.com/subject/26790890/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2361776446.jpg
1915382;猩球征服;6.6;https://movie.douban.com/subject/1915382/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1872657527.jpg
1741924;时间裂缝;7.3;https://movie.douban.com/subject/1741924/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2161415192.jpg
10558440;乐园追放;8.2;https://movie.douban.com/subject/10558440/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2163672942.jpg
1305463;捕梦网;6.3;https://movie.douban.com/subject/1305463/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1109516890.jpg
1296610;领航员;8.4;https://movie.douban.com/subject/1296610/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2181538212.jpg
1298688;阿瓦隆;7.3;https://movie.douban.com/subject/1298688/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2183436219.jpg
11583989;神秘博士：雪人;8.1;https://movie.douban.com/subject/11583989/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2154007705.jpg
1306004;重返中世纪;6.4;https://movie.douban.com/subject/1306004/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1878110577.jpg
4927785;古城荆棘王;7.6;https://movie.douban.com/subject/4927785/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2233901739.jpg
26356473;平行宇宙;6.1;https://movie.douban.com/subject/26356473/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2237498603.jpg
1465415;撕裂人;5.9;https://movie.douban.com/subject/1465415/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2496942711.jpg
4074292;凉宫春日的消失;9.0;https://movie.douban.com/subject/4074292/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2246432125.jpg
3008263;失落的大陆;5.6;https://movie.douban.com/subject/3008263/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p709062098.jpg
5162334;她的回忆;8.6;https://movie.douban.com/subject/5162334/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2189927316.jpg
3217142;通灵神探;6.3;https://movie.douban.com/subject/3217142/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2300255376.jpg
3071471;热浴盆时光机;6.4;https://movie.douban.com/subject/3071471/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p511537373.jpg
1295834;极度空间;7.3;https://movie.douban.com/subject/1295834/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2221132020.jpg
4160477;夏娃的时间;8.5;https://movie.douban.com/subject/4160477/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p640102354.jpg
4144683;神秘博士：火星之水;9.0;https://movie.douban.com/subject/4144683/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2151616662.jpg
26576995;同步;6.4;https://movie.douban.com/subject/26576995/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2299980906.jpg
1296929;科学怪人;7.5;https://movie.douban.com/subject/1296929/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1405163297.jpg
3231823;伊娃;6.9;https://movie.douban.com/subject/3231823/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1749801973.jpg
2042279;51号星球;6.8;https://movie.douban.com/subject/2042279/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p588233622.jpg
20276953;机械危情;5.7;https://movie.douban.com/subject/20276953/;False;False;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2177915439.jpg
10555084;穿越火线;6.7;https://movie.douban.com/subject/10555084/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2119349476.jpg
11599239;黑暗天际;5.9;https://movie.douban.com/subject/11599239/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1872382389.jpg
4296852;神秘博士：圣诞入侵;8.9;https://movie.douban.com/subject/4296852/;False;True;https://img1.doubanio.com/lpic/s4189177.jpg
1422934;异种 3;5.4;https://movie.douban.com/subject/1422934/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2288316520.jpg
1304209;冒名顶替;6.8;https://movie.douban.com/subject/1304209/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2164407769.jpg
1440151;十二点零一分;7.4;https://movie.douban.com/subject/1440151/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2490569201.jpg
24901000;神秘博士：博士之时;8.4;https://movie.douban.com/subject/24901000/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2161440153.jpg
1298339;迷失太空;6.8;https://movie.douban.com/subject/1298339/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1593683601.jpg
1308585;非常小特务3;5.8;https://movie.douban.com/subject/1308585/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1282025304.jpg
3903715;红线;8.4;https://movie.douban.com/subject/3903715/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p709489485.jpg
1298593;金刚;7.6;https://movie.douban.com/subject/1298593/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1518925346.jpg
1301899;睁开你的双眼;8.1;https://movie.douban.com/subject/1301899/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1200894482.jpg
1438337;珍爱泉源;7.0;https://movie.douban.com/subject/1438337/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p783923702.jpg
4249642;神秘博士：死亡星球;8.6;https://movie.douban.com/subject/4249642/;False;True;https://img3.doubanio.com/lpic/s8993414.jpg
1308835;诸神混乱之女神陷阱;5.9;https://movie.douban.com/subject/1308835/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1775859403.jpg
3878247;宇宙战舰大和号;6.2;https://movie.douban.com/subject/3878247/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p736397840.jpg
10462705;白金数据;6.8;https://movie.douban.com/subject/10462705/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1853506080.jpg
1301711;不死劫;6.7;https://movie.douban.com/subject/1301711/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2199134149.jpg
5294432;魔法老师;6.4;https://movie.douban.com/subject/5294432/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2375394548.jpg
1308247;非常小特务2;6.2;https://movie.douban.com/subject/1308247/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2283567152.jpg
4296866;神秘博士：逃跑新娘;8.8;https://movie.douban.com/subject/4296866/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2326413901.jpg
1297650;越空狂龙;6.6;https://movie.douban.com/subject/1297650/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p726735301.jpg
1292519;禁忌星球;7.8;https://movie.douban.com/subject/1292519/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1860309360.jpg
1293932;末世纪暴潮;7.2;https://movie.douban.com/subject/1293932/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p738785258.jpg
1293092;沙丘;6.3;https://movie.douban.com/subject/1293092/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1430340819.jpg
2334904;禁闭岛;8.6;https://movie.douban.com/subject/2334904/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1832875827.jpg
1292223;七宗罪;8.7;https://movie.douban.com/subject/1292223/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p457631605.jpg
26797712;相棒剧场版4;6.7;https://movie.douban.com/subject/26797712/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403746910.jpg
26304217;糜骨之壤;6.1;https://movie.douban.com/subject/26304217/;True;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411372286.jpg
1780330;致命魔术;8.8;https://movie.douban.com/subject/1780330/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p480383375.jpg
1297192;致命ID;8.6;https://movie.douban.com/subject/1297192/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p453720880.jpg
3011051;恐怖游轮;8.3;https://movie.douban.com/subject/3011051/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p462470694.jpg
26580232;看不见的客人;8.7;https://movie.douban.com/subject/26580232/;False;False;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2498971355.jpg
21318488;消失的爱人;8.7;https://movie.douban.com/subject/21318488/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2221768894.jpg
1292343;蝴蝶效应;8.7;https://movie.douban.com/subject/1292343/;False;True;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2209066019.jpg
1304447;记忆碎片;8.5;https://movie.douban.com/subject/1304447/;False;True;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p641688453.jpg
